Country,Year,Indicator,Value
ECA: Land-locked LDCs (UNSDCode:98117),2002,"Gross Enrollment Ratio, Primary",80.8025894165039
ECA: Land-locked LDCs (UNSDCode:98117),2003,"Gross Enrollment Ratio, Primary",82.43624877929688
ECA: Land-locked LDCs (UNSDCode:98117),2004,"Gross Enrollment Ratio, Primary",83.54421997070312
ECA: Land-locked LDCs (UNSDCode:98117),2005,"Gross Enrollment Ratio, Primary",87.90496826171875
ECA: Land-locked LDCs (UNSDCode:98117),2006,"Gross Enrollment Ratio, Primary",90.88036346435547
ECA: Land-locked LDCs (UNSDCode:98117),2007,"Gross Enrollment Ratio, Primary",94.1224594116211
ECA: Land-locked LDCs (UNSDCode:98117),2008,"Gross Enrollment Ratio, Primary",98.55552673339844
ECA: Land-locked LDCs (UNSDCode:98117),2009,"Gross Enrollment Ratio, Primary",98.93063354492188
ECA: Land-locked LDCs (UNSDCode:98117),2010,"Gross Enrollment Ratio, Primary",98.27809143066406
ECA: Land-locked LDCs (UNSDCode:98117),2011,"Gross Enrollment Ratio, Primary",98.7322006225586
ECA: Land-locked LDCs (UNSDCode:98117),2012,"Gross Enrollment Ratio, Primary",98.34398651123047
ECA: Land-locked LDCs (UNSDCode:98117),2013,"Gross Enrollment Ratio, Primary",97.64739227294922
ECA: Land-locked LDCs (UNSDCode:98117),2014,"Gross Enrollment Ratio, Primary",98.75501251220703
ECA: Land-locked LDCs (UNSDCode:98117),2015,"Gross Enrollment Ratio, Primary",96.56202697753906
ECA: Land-locked LDCs (UNSDCode:98117),2016,"Gross Enrollment Ratio, Primary",98.05211639404297
ECA: Land-locked LDCs (UNSDCode:98117),2017,"Gross Enrollment Ratio, Primary",99.09953308105469
ECA: Land-locked LDCs (UNSDCode:98117),2018,"Gross Enrollment Ratio, Primary",100.2419662475586
ECA: Land-locked LDCs (UNSDCode:98117),2019,"Gross Enrollment Ratio, Primary",101.2282791137695
ECA: Land-locked LDCs (UNSDCode:98117),2020,"Gross Enrollment Ratio, Primary",102.676399230957
ECA: Land-locked LDCs (UNSDCode:98117),2021,"Gross Enrollment Ratio, Primary",99.36096954345703
ECA: Land-locked LDCs (UNSDCode:98117),2022,"Gross Enrollment Ratio, Primary",93.96817016601562
ECA: Land-locked LDCs (UNSDCode:98117),2023,"Gross Enrollment Ratio, Primary",93.73359680175781
ECA: Land-locked LDCs (UNSDCode:98117),2024,"Gross Enrollment Ratio, Primary",94.14816284179688
ECA: Land-locked countries (UNSDCode:98116),1970,"Gross Enrollment Ratio, Primary",43.679931640625
ECA: Land-locked countries (UNSDCode:98116),1971,"Gross Enrollment Ratio, Primary",36.44562149047852
ECA: Land-locked countries (UNSDCode:98116),1972,"Gross Enrollment Ratio, Primary",37.02753829956055
ECA: Land-locked countries (UNSDCode:98116),1973,"Gross Enrollment Ratio, Primary",37.60160827636719
ECA: Land-locked countries (UNSDCode:98116),1974,"Gross Enrollment Ratio, Primary",38.93370819091797
ECA: Land-locked countries (UNSDCode:98116),1975,"Gross Enrollment Ratio, Primary",39.962890625
ECA: Land-locked countries (UNSDCode:98116),1976,"Gross Enrollment Ratio, Primary",40.93001937866211
ECA: Land-locked countries (UNSDCode:98116),1977,"Gross Enrollment Ratio, Primary",41.84473037719727
ECA: Land-locked countries (UNSDCode:98116),1978,"Gross Enrollment Ratio, Primary",41.58700180053711
ECA: Land-locked countries (UNSDCode:98116),1979,"Gross Enrollment Ratio, Primary",42.94060134887695
ECA: Land-locked countries (UNSDCode:98116),1980,"Gross Enrollment Ratio, Primary",48.07384872436523
ECA: Land-locked countries (UNSDCode:98116),1981,"Gross Enrollment Ratio, Primary",52.532470703125
ECA: Land-locked countries (UNSDCode:98116),1982,"Gross Enrollment Ratio, Primary",55.40356826782227
ECA: Land-locked countries (UNSDCode:98116),1983,"Gross Enrollment Ratio, Primary",56.67781066894531
ECA: Land-locked countries (UNSDCode:98116),1984,"Gross Enrollment Ratio, Primary",57.27907943725586
ECA: Land-locked countries (UNSDCode:98116),1985,"Gross Enrollment Ratio, Primary",57.87477874755859
ECA: Land-locked countries (UNSDCode:98116),1986,"Gross Enrollment Ratio, Primary",58.23627090454102
ECA: Land-locked countries (UNSDCode:98116),1987,"Gross Enrollment Ratio, Primary",59.19461059570313
ECA: Land-locked countries (UNSDCode:98116),1988,"Gross Enrollment Ratio, Primary",59.67652130126953
ECA: Land-locked countries (UNSDCode:98116),1989,"Gross Enrollment Ratio, Primary",59.17662811279297
ECA: Land-locked countries (UNSDCode:98116),1990,"Gross Enrollment Ratio, Primary",58.09563064575195
ECA: Land-locked countries (UNSDCode:98116),1991,"Gross Enrollment Ratio, Primary",58.06970977783203
ECA: Land-locked countries (UNSDCode:98116),1992,"Gross Enrollment Ratio, Primary",55.83724975585938
ECA: Land-locked countries (UNSDCode:98116),1993,"Gross Enrollment Ratio, Primary",57.04780960083008
ECA: Land-locked countries (UNSDCode:98116),1994,"Gross Enrollment Ratio, Primary",58.42887115478516
ECA: Land-locked countries (UNSDCode:98116),1995,"Gross Enrollment Ratio, Primary",62.12075042724609
ECA: Land-locked countries (UNSDCode:98116),1996,"Gross Enrollment Ratio, Primary",63.44694900512695
ECA: Land-locked countries (UNSDCode:98116),1997,"Gross Enrollment Ratio, Primary",71.75
ECA: Land-locked countries (UNSDCode:98116),1998,"Gross Enrollment Ratio, Primary",74.7841567993164
ECA: Land-locked countries (UNSDCode:98116),1999,"Gross Enrollment Ratio, Primary",75.58297729492188
ECA: Land-locked countries (UNSDCode:98116),2000,"Gross Enrollment Ratio, Primary",78.10240936279297
ECA: Land-locked countries (UNSDCode:98116),2001,"Gross Enrollment Ratio, Primary",81.22321319580078
ECA: Land-locked countries (UNSDCode:98116),2002,"Gross Enrollment Ratio, Primary",82.95662689208984
ECA: Land-locked countries (UNSDCode:98116),2003,"Gross Enrollment Ratio, Primary",84.31706237792969
ECA: Land-locked countries (UNSDCode:98116),2004,"Gross Enrollment Ratio, Primary",85.2808609008789
ECA: Land-locked countries (UNSDCode:98116),2005,"Gross Enrollment Ratio, Primary",89.2759780883789
ECA: Land-locked countries (UNSDCode:98116),2006,"Gross Enrollment Ratio, Primary",92.005126953125
ECA: Land-locked countries (UNSDCode:98116),2007,"Gross Enrollment Ratio, Primary",94.96755981445312
ECA: Land-locked countries (UNSDCode:98116),2008,"Gross Enrollment Ratio, Primary",99.04267883300781
ECA: Land-locked countries (UNSDCode:98116),2009,"Gross Enrollment Ratio, Primary",99.3363265991211
ECA: Land-locked countries (UNSDCode:98116),2010,"Gross Enrollment Ratio, Primary",98.6798095703125
ECA: Land-locked countries (UNSDCode:98116),2011,"Gross Enrollment Ratio, Primary",99.02918243408203
ECA: Land-locked countries (UNSDCode:98116),2012,"Gross Enrollment Ratio, Primary",98.59375762939453
ECA: Land-locked countries (UNSDCode:98116),2013,"Gross Enrollment Ratio, Primary",97.87332153320312
ECA: Land-locked countries (UNSDCode:98116),2014,"Gross Enrollment Ratio, Primary",98.84525299072266
ECA: Land-locked countries (UNSDCode:98116),2015,"Gross Enrollment Ratio, Primary",96.7300033569336
ECA: Land-locked countries (UNSDCode:98116),2016,"Gross Enrollment Ratio, Primary",98.05097961425781
ECA: Land-locked countries (UNSDCode:98116),2017,"Gross Enrollment Ratio, Primary",98.96491241455078
ECA: Land-locked countries (UNSDCode:98116),2018,"Gross Enrollment Ratio, Primary",100.0096282958984
ECA: Land-locked countries (UNSDCode:98116),2019,"Gross Enrollment Ratio, Primary",100.9174499511719
ECA: Land-locked countries (UNSDCode:98116),2020,"Gross Enrollment Ratio, Primary",102.2782669067383
ECA: Land-locked countries (UNSDCode:98116),2021,"Gross Enrollment Ratio, Primary",99.15071105957031
ECA: Land-locked countries (UNSDCode:98116),2022,"Gross Enrollment Ratio, Primary",94.09600830078125
ECA: Land-locked countries (UNSDCode:98116),2023,"Gross Enrollment Ratio, Primary",93.86634063720703
ECA: Land-locked countries (UNSDCode:98116),2024,"Gross Enrollment Ratio, Primary",94.25536346435547
ECA: Least developed countries (UNSDCode:98118),1970,"Gross Enrollment Ratio, Primary",49.1079216003418
ECA: Least developed countries (UNSDCode:98118),1971,"Gross Enrollment Ratio, Primary",45.81581115722656
ECA: Least developed countries (UNSDCode:98118),1972,"Gross Enrollment Ratio, Primary",46.25482177734375
ECA: Least developed countries (UNSDCode:98118),1973,"Gross Enrollment Ratio, Primary",47.38911819458008
ECA: Least developed countries (UNSDCode:98118),1974,"Gross Enrollment Ratio, Primary",48.58499908447266
ECA: Least developed countries (UNSDCode:98118),1975,"Gross Enrollment Ratio, Primary",50.84936904907227
ECA: Least developed countries (UNSDCode:98118),1976,"Gross Enrollment Ratio, Primary",53.62696075439453
ECA: Least developed countries (UNSDCode:98118),1977,"Gross Enrollment Ratio, Primary",56.70219039916992
ECA: Least developed countries (UNSDCode:98118),1978,"Gross Enrollment Ratio, Primary",59.26660919189453
ECA: Least developed countries (UNSDCode:98118),1979,"Gross Enrollment Ratio, Primary",60.94276809692383
ECA: Least developed countries (UNSDCode:98118),1980,"Gross Enrollment Ratio, Primary",63.24163055419922
ECA: Least developed countries (UNSDCode:98118),1981,"Gross Enrollment Ratio, Primary",64.2449722290039
ECA: Least developed countries (UNSDCode:98118),1982,"Gross Enrollment Ratio, Primary",64.50205993652344
ECA: Least developed countries (UNSDCode:98118),1983,"Gross Enrollment Ratio, Primary",64.01828002929688
ECA: Least developed countries (UNSDCode:98118),1984,"Gross Enrollment Ratio, Primary",63.35919189453125
ECA: Least developed countries (UNSDCode:98118),1985,"Gross Enrollment Ratio, Primary",61.40166091918945
ECA: Least developed countries (UNSDCode:98118),1986,"Gross Enrollment Ratio, Primary",61.22383117675781
ECA: Least developed countries (UNSDCode:98118),1987,"Gross Enrollment Ratio, Primary",59.78382873535156
ECA: Least developed countries (UNSDCode:98118),1988,"Gross Enrollment Ratio, Primary",59.86159896850586
ECA: Least developed countries (UNSDCode:98118),1989,"Gross Enrollment Ratio, Primary",58.58924865722656
ECA: Least developed countries (UNSDCode:98118),1990,"Gross Enrollment Ratio, Primary",56.90634918212891
ECA: Least developed countries (UNSDCode:98118),1991,"Gross Enrollment Ratio, Primary",58.58998870849609
ECA: Least developed countries (UNSDCode:98118),1992,"Gross Enrollment Ratio, Primary",57.37297058105469
ECA: Least developed countries (UNSDCode:98118),1993,"Gross Enrollment Ratio, Primary",58.67560958862305
ECA: Least developed countries (UNSDCode:98118),1994,"Gross Enrollment Ratio, Primary",59.33295822143555
ECA: Least developed countries (UNSDCode:98118),1995,"Gross Enrollment Ratio, Primary",62.09748840332031
ECA: Least developed countries (UNSDCode:98118),1996,"Gross Enrollment Ratio, Primary",62.62751007080078
ECA: Least developed countries (UNSDCode:98118),1997,"Gross Enrollment Ratio, Primary",66.90241241455078
ECA: Least developed countries (UNSDCode:98118),1998,"Gross Enrollment Ratio, Primary",68.02758026123047
ECA: Least developed countries (UNSDCode:98118),1999,"Gross Enrollment Ratio, Primary",67.83952331542969
ECA: Least developed countries (UNSDCode:98118),2000,"Gross Enrollment Ratio, Primary",70.5394515991211
ECA: Least developed countries (UNSDCode:98118),2001,"Gross Enrollment Ratio, Primary",73.852783203125
ECA: Least developed countries (UNSDCode:98118),2002,"Gross Enrollment Ratio, Primary",77.37455749511719
ECA: Least developed countries (UNSDCode:98118),2003,"Gross Enrollment Ratio, Primary",80.42311096191406
ECA: Least developed countries (UNSDCode:98118),2004,"Gross Enrollment Ratio, Primary",83.12210083007812
ECA: Least developed countries (UNSDCode:98118),2005,"Gross Enrollment Ratio, Primary",86.75836944580078
ECA: Least developed countries (UNSDCode:98118),2006,"Gross Enrollment Ratio, Primary",89.56356048583984
ECA: Least developed countries (UNSDCode:98118),2007,"Gross Enrollment Ratio, Primary",92.60115051269531
ECA: Least developed countries (UNSDCode:98118),2008,"Gross Enrollment Ratio, Primary",96.90062713623047
ECA: Least developed countries (UNSDCode:98118),2009,"Gross Enrollment Ratio, Primary",97.13667297363281
ECA: Least developed countries (UNSDCode:98118),2010,"Gross Enrollment Ratio, Primary",96.69647216796875
ECA: Least developed countries (UNSDCode:98118),2011,"Gross Enrollment Ratio, Primary",97.06246185302734
ECA: Least developed countries (UNSDCode:98118),2012,"Gross Enrollment Ratio, Primary",97.4656982421875
ECA: Least developed countries (UNSDCode:98118),2013,"Gross Enrollment Ratio, Primary",97.14807891845703
ECA: Least developed countries (UNSDCode:98118),2014,"Gross Enrollment Ratio, Primary",97.83056640625
ECA: Least developed countries (UNSDCode:98118),2015,"Gross Enrollment Ratio, Primary",96.52021789550781
ECA: Least developed countries (UNSDCode:98118),2016,"Gross Enrollment Ratio, Primary",97.30198669433594
ECA: Least developed countries (UNSDCode:98118),2017,"Gross Enrollment Ratio, Primary",98.22486877441406
ECA: Least developed countries (UNSDCode:98118),2018,"Gross Enrollment Ratio, Primary",99.5240707397461
ECA: Least developed countries (UNSDCode:98118),2019,"Gross Enrollment Ratio, Primary",100.4531784057617
ECA: Least developed countries (UNSDCode:98118),2020,"Gross Enrollment Ratio, Primary",101.3228225708008
ECA: Least developed countries (UNSDCode:98118),2021,"Gross Enrollment Ratio, Primary",100.2668914794922
ECA: Least developed countries (UNSDCode:98118),2022,"Gross Enrollment Ratio, Primary",97.54833221435547
ECA: Least developed countries (UNSDCode:98118),2023,"Gross Enrollment Ratio, Primary",97.65306854248047
ECA: Least developed countries (UNSDCode:98118),2024,"Gross Enrollment Ratio, Primary",98.13583374023438
ECA: Mineral-rich countries (UNSDCode:98119),1970,"Gross Enrollment Ratio, Primary",66.51734161376953
ECA: Mineral-rich countries (UNSDCode:98119),1971,"Gross Enrollment Ratio, Primary",62.83444976806641
ECA: Mineral-rich countries (UNSDCode:98119),1972,"Gross Enrollment Ratio, Primary",63.59037017822266
ECA: Mineral-rich countries (UNSDCode:98119),1973,"Gross Enrollment Ratio, Primary",65.17002868652344
ECA: Mineral-rich countries (UNSDCode:98119),1974,"Gross Enrollment Ratio, Primary",66.36013793945312
ECA: Mineral-rich countries (UNSDCode:98119),1975,"Gross Enrollment Ratio, Primary",68.23358154296875
ECA: Mineral-rich countries (UNSDCode:98119),1976,"Gross Enrollment Ratio, Primary",69.8693618774414
ECA: Mineral-rich countries (UNSDCode:98119),1977,"Gross Enrollment Ratio, Primary",71.61994171142578
ECA: Mineral-rich countries (UNSDCode:98119),1978,"Gross Enrollment Ratio, Primary",73.17698669433594
ECA: Mineral-rich countries (UNSDCode:98119),1979,"Gross Enrollment Ratio, Primary",74.26827239990234
ECA: Mineral-rich countries (UNSDCode:98119),1980,"Gross Enrollment Ratio, Primary",76.25959014892578
ECA: Mineral-rich countries (UNSDCode:98119),1981,"Gross Enrollment Ratio, Primary",77.76708221435547
ECA: Mineral-rich countries (UNSDCode:98119),1982,"Gross Enrollment Ratio, Primary",77.3812026977539
ECA: Mineral-rich countries (UNSDCode:98119),1983,"Gross Enrollment Ratio, Primary",76.97728729248047
ECA: Mineral-rich countries (UNSDCode:98119),1984,"Gross Enrollment Ratio, Primary",76.48565673828125
ECA: Mineral-rich countries (UNSDCode:98119),1985,"Gross Enrollment Ratio, Primary",75.04261779785156
ECA: Mineral-rich countries (UNSDCode:98119),1986,"Gross Enrollment Ratio, Primary",74.20388793945312
ECA: Mineral-rich countries (UNSDCode:98119),1987,"Gross Enrollment Ratio, Primary",71.9974365234375
ECA: Mineral-rich countries (UNSDCode:98119),1988,"Gross Enrollment Ratio, Primary",71.4944076538086
ECA: Mineral-rich countries (UNSDCode:98119),1989,"Gross Enrollment Ratio, Primary",73.88098907470703
ECA: Mineral-rich countries (UNSDCode:98119),1990,"Gross Enrollment Ratio, Primary",71.92620086669922
ECA: Mineral-rich countries (UNSDCode:98119),1991,"Gross Enrollment Ratio, Primary",75.09609985351562
ECA: Mineral-rich countries (UNSDCode:98119),1992,"Gross Enrollment Ratio, Primary",74.8343276977539
ECA: Mineral-rich countries (UNSDCode:98119),1993,"Gross Enrollment Ratio, Primary",76.06301879882812
ECA: Mineral-rich countries (UNSDCode:98119),1994,"Gross Enrollment Ratio, Primary",76.1455307006836
ECA: Mineral-rich countries (UNSDCode:98119),1995,"Gross Enrollment Ratio, Primary",76.86708068847656
ECA: Mineral-rich countries (UNSDCode:98119),1996,"Gross Enrollment Ratio, Primary",76.50321960449219
ECA: Mineral-rich countries (UNSDCode:98119),1997,"Gross Enrollment Ratio, Primary",75.89655303955078
ECA: Mineral-rich countries (UNSDCode:98119),1998,"Gross Enrollment Ratio, Primary",75.21147155761719
ECA: Mineral-rich countries (UNSDCode:98119),1999,"Gross Enrollment Ratio, Primary",74.45903778076172
ECA: Mineral-rich countries (UNSDCode:98119),2000,"Gross Enrollment Ratio, Primary",75.91947174072266
ECA: Mineral-rich countries (UNSDCode:98119),2001,"Gross Enrollment Ratio, Primary",77.92134857177734
ECA: Mineral-rich countries (UNSDCode:98119),2002,"Gross Enrollment Ratio, Primary",81.1173324584961
ECA: Mineral-rich countries (UNSDCode:98119),2003,"Gross Enrollment Ratio, Primary",83.9793472290039
ECA: Mineral-rich countries (UNSDCode:98119),2004,"Gross Enrollment Ratio, Primary",87.36792755126953
ECA: Mineral-rich countries (UNSDCode:98119),2005,"Gross Enrollment Ratio, Primary",90.24456787109375
ECA: Mineral-rich countries (UNSDCode:98119),2006,"Gross Enrollment Ratio, Primary",92.54206085205078
ECA: Mineral-rich countries (UNSDCode:98119),2007,"Gross Enrollment Ratio, Primary",95.01531219482422
ECA: Mineral-rich countries (UNSDCode:98119),2008,"Gross Enrollment Ratio, Primary",98.24579620361328
ECA: Mineral-rich countries (UNSDCode:98119),2009,"Gross Enrollment Ratio, Primary",98.3466796875
ECA: Mineral-rich countries (UNSDCode:98119),2010,"Gross Enrollment Ratio, Primary",98.2109603881836
ECA: Mineral-rich countries (UNSDCode:98119),2011,"Gross Enrollment Ratio, Primary",97.71626281738281
ECA: Mineral-rich countries (UNSDCode:98119),2012,"Gross Enrollment Ratio, Primary",98.59892272949219
ECA: Mineral-rich countries (UNSDCode:98119),2013,"Gross Enrollment Ratio, Primary",97.70677947998047
ECA: Mineral-rich countries (UNSDCode:98119),2014,"Gross Enrollment Ratio, Primary",98.266357421875
ECA: Mineral-rich countries (UNSDCode:98119),2015,"Gross Enrollment Ratio, Primary",98.25920104980469
ECA: Mineral-rich countries (UNSDCode:98119),2016,"Gross Enrollment Ratio, Primary",98.40487670898438
ECA: Mineral-rich countries (UNSDCode:98119),2017,"Gross Enrollment Ratio, Primary",99.12832641601562
ECA: Mineral-rich countries (UNSDCode:98119),2018,"Gross Enrollment Ratio, Primary",99.8466796875
ECA: Mineral-rich countries (UNSDCode:98119),2019,"Gross Enrollment Ratio, Primary",100.6955413818359
ECA: Mineral-rich countries (UNSDCode:98119),2020,"Gross Enrollment Ratio, Primary",101.4013366699219
ECA: Mineral-rich countries (UNSDCode:98119),2021,"Gross Enrollment Ratio, Primary",102.4449691772461
ECA: Mineral-rich countries (UNSDCode:98119),2022,"Gross Enrollment Ratio, Primary",102.0871505737305
ECA: Mineral-rich countries (UNSDCode:98119),2023,"Gross Enrollment Ratio, Primary",101.4531707763672
ECA: Mineral-rich countries (UNSDCode:98119),2024,"Gross Enrollment Ratio, Primary",102.0746765136719
ECA: Non-Oil LDCs (UNSDCode:98120),1970,"Gross Enrollment Ratio, Primary",40.25294876098633
ECA: Non-Oil LDCs (UNSDCode:98120),1971,"Gross Enrollment Ratio, Primary",35.34490966796875
ECA: Non-Oil LDCs (UNSDCode:98120),1972,"Gross Enrollment Ratio, Primary",35.95798873901367
ECA: Non-Oil LDCs (UNSDCode:98120),1973,"Gross Enrollment Ratio, Primary",37.57693862915039
ECA: Non-Oil LDCs (UNSDCode:98120),1974,"Gross Enrollment Ratio, Primary",39.36119842529297
ECA: Non-Oil LDCs (UNSDCode:98120),1975,"Gross Enrollment Ratio, Primary",42.40861129760742
ECA: Non-Oil LDCs (UNSDCode:98120),1976,"Gross Enrollment Ratio, Primary",45.99509048461914
ECA: Non-Oil LDCs (UNSDCode:98120),1977,"Gross Enrollment Ratio, Primary",50.03886032104492
ECA: Non-Oil LDCs (UNSDCode:98120),1978,"Gross Enrollment Ratio, Primary",53.17990112304688
ECA: Non-Oil LDCs (UNSDCode:98120),1979,"Gross Enrollment Ratio, Primary",55.13951873779297
ECA: Non-Oil LDCs (UNSDCode:98120),1980,"Gross Enrollment Ratio, Primary",57.90515899658203
ECA: Non-Oil LDCs (UNSDCode:98120),1981,"Gross Enrollment Ratio, Primary",59.7598991394043
ECA: Non-Oil LDCs (UNSDCode:98120),1982,"Gross Enrollment Ratio, Primary",60.29518890380859
ECA: Non-Oil LDCs (UNSDCode:98120),1983,"Gross Enrollment Ratio, Primary",59.88782119750977
ECA: Non-Oil LDCs (UNSDCode:98120),1984,"Gross Enrollment Ratio, Primary",59.31201934814453
ECA: Non-Oil LDCs (UNSDCode:98120),1985,"Gross Enrollment Ratio, Primary",58.10369110107422
ECA: Non-Oil LDCs (UNSDCode:98120),1986,"Gross Enrollment Ratio, Primary",57.45428848266602
ECA: Non-Oil LDCs (UNSDCode:98120),1987,"Gross Enrollment Ratio, Primary",57.37657928466797
ECA: Non-Oil LDCs (UNSDCode:98120),1988,"Gross Enrollment Ratio, Primary",57.1455192565918
ECA: Non-Oil LDCs (UNSDCode:98120),1989,"Gross Enrollment Ratio, Primary",57.01456069946289
ECA: Non-Oil LDCs (UNSDCode:98120),1990,"Gross Enrollment Ratio, Primary",56.3821907043457
ECA: Non-Oil LDCs (UNSDCode:98120),1991,"Gross Enrollment Ratio, Primary",56.23805999755859
ECA: Non-Oil LDCs (UNSDCode:98120),1992,"Gross Enrollment Ratio, Primary",54.86096954345703
ECA: Non-Oil LDCs (UNSDCode:98120),1993,"Gross Enrollment Ratio, Primary",56.53263092041016
ECA: Non-Oil LDCs (UNSDCode:98120),1994,"Gross Enrollment Ratio, Primary",57.75711059570313
ECA: Non-Oil LDCs (UNSDCode:98120),1995,"Gross Enrollment Ratio, Primary",60.97940826416016
ECA: Non-Oil LDCs (UNSDCode:98120),1996,"Gross Enrollment Ratio, Primary",62.46836090087891
ECA: Non-Oil LDCs (UNSDCode:98120),1997,"Gross Enrollment Ratio, Primary",69.07225799560547
ECA: Non-Oil LDCs (UNSDCode:98120),1998,"Gross Enrollment Ratio, Primary",71.2322769165039
ECA: Non-Oil LDCs (UNSDCode:98120),1999,"Gross Enrollment Ratio, Primary",72.82563781738281
ECA: Non-Oil LDCs (UNSDCode:98120),2000,"Gross Enrollment Ratio, Primary",75.72949981689453
ECA: Non-Oil LDCs (UNSDCode:98120),2001,"Gross Enrollment Ratio, Primary",79.44479370117188
ECA: Non-Oil LDCs (UNSDCode:98120),2002,"Gross Enrollment Ratio, Primary",83.36546325683594
ECA: Non-Oil LDCs (UNSDCode:98120),2003,"Gross Enrollment Ratio, Primary",86.43888092041016
ECA: Non-Oil LDCs (UNSDCode:98120),2004,"Gross Enrollment Ratio, Primary",88.90425872802734
ECA: Non-Oil LDCs (UNSDCode:98120),2005,"Gross Enrollment Ratio, Primary",92.99606323242188
ECA: Non-Oil LDCs (UNSDCode:98120),2006,"Gross Enrollment Ratio, Primary",95.60748291015625
ECA: Non-Oil LDCs (UNSDCode:98120),2007,"Gross Enrollment Ratio, Primary",98.7023696899414
ECA: Non-Oil LDCs (UNSDCode:98120),2008,"Gross Enrollment Ratio, Primary",102.0543594360352
ECA: Non-Oil LDCs (UNSDCode:98120),2009,"Gross Enrollment Ratio, Primary",102.2317810058594
ECA: Non-Oil LDCs (UNSDCode:98120),2010,"Gross Enrollment Ratio, Primary",101.4233016967773
ECA: Non-Oil LDCs (UNSDCode:98120),2011,"Gross Enrollment Ratio, Primary",100.6991271972656
ECA: Non-Oil LDCs (UNSDCode:98120),2012,"Gross Enrollment Ratio, Primary",100.3479080200195
ECA: Non-Oil LDCs (UNSDCode:98120),2013,"Gross Enrollment Ratio, Primary",99.45034790039062
ECA: Non-Oil LDCs (UNSDCode:98120),2014,"Gross Enrollment Ratio, Primary",99.87613677978516
ECA: Non-Oil LDCs (UNSDCode:98120),2015,"Gross Enrollment Ratio, Primary",98.72814178466797
ECA: Non-Oil LDCs (UNSDCode:98120),2016,"Gross Enrollment Ratio, Primary",99.4063720703125
ECA: Non-Oil LDCs (UNSDCode:98120),2017,"Gross Enrollment Ratio, Primary",100.5661163330078
ECA: Non-Oil LDCs (UNSDCode:98120),2018,"Gross Enrollment Ratio, Primary",101.7704086303711
ECA: Non-Oil LDCs (UNSDCode:98120),2019,"Gross Enrollment Ratio, Primary",103.1458892822266
ECA: Non-Oil LDCs (UNSDCode:98120),2020,"Gross Enrollment Ratio, Primary",104.2142028808594
ECA: Non-Oil LDCs (UNSDCode:98120),2021,"Gross Enrollment Ratio, Primary",102.0720672607422
ECA: Non-Oil LDCs (UNSDCode:98120),2022,"Gross Enrollment Ratio, Primary",98.2512435913086
ECA: Non-Oil LDCs (UNSDCode:98120),2023,"Gross Enrollment Ratio, Primary",98.56597137451172
ECA: Non-Oil LDCs (UNSDCode:98120),2024,"Gross Enrollment Ratio, Primary",99.39798736572266
ECA: Non-Oil Producing (UNSDCode:98121),1970,"Gross Enrollment Ratio, Primary",52.46112823486328
ECA: Non-Oil Producing (UNSDCode:98121),1971,"Gross Enrollment Ratio, Primary",49.05030822753906
ECA: Non-Oil Producing (UNSDCode:98121),1972,"Gross Enrollment Ratio, Primary",49.96360015869141
ECA: Non-Oil Producing (UNSDCode:98121),1973,"Gross Enrollment Ratio, Primary",51.45568084716797
ECA: Non-Oil Producing (UNSDCode:98121),1974,"Gross Enrollment Ratio, Primary",55.2392692565918
ECA: Non-Oil Producing (UNSDCode:98121),1975,"Gross Enrollment Ratio, Primary",57.80281829833984
ECA: Non-Oil Producing (UNSDCode:98121),1976,"Gross Enrollment Ratio, Primary",59.45439147949219
ECA: Non-Oil Producing (UNSDCode:98121),1977,"Gross Enrollment Ratio, Primary",61.61207962036133
ECA: Non-Oil Producing (UNSDCode:98121),1978,"Gross Enrollment Ratio, Primary",62.68288040161133
ECA: Non-Oil Producing (UNSDCode:98121),1979,"Gross Enrollment Ratio, Primary",65.75066375732422
ECA: Non-Oil Producing (UNSDCode:98121),1980,"Gross Enrollment Ratio, Primary",68.94957733154297
ECA: Non-Oil Producing (UNSDCode:98121),1981,"Gross Enrollment Ratio, Primary",71.16748809814453
ECA: Non-Oil Producing (UNSDCode:98121),1982,"Gross Enrollment Ratio, Primary",71.989501953125
ECA: Non-Oil Producing (UNSDCode:98121),1983,"Gross Enrollment Ratio, Primary",72.05877685546875
ECA: Non-Oil Producing (UNSDCode:98121),1984,"Gross Enrollment Ratio, Primary",71.32125091552734
ECA: Non-Oil Producing (UNSDCode:98121),1985,"Gross Enrollment Ratio, Primary",69.61295318603516
ECA: Non-Oil Producing (UNSDCode:98121),1986,"Gross Enrollment Ratio, Primary",69.00628662109375
ECA: Non-Oil Producing (UNSDCode:98121),1987,"Gross Enrollment Ratio, Primary",68.58390045166016
ECA: Non-Oil Producing (UNSDCode:98121),1988,"Gross Enrollment Ratio, Primary",67.830078125
ECA: Non-Oil Producing (UNSDCode:98121),1989,"Gross Enrollment Ratio, Primary",70.50662994384766
ECA: Non-Oil Producing (UNSDCode:98121),1990,"Gross Enrollment Ratio, Primary",69.4643783569336
ECA: Non-Oil Producing (UNSDCode:98121),1991,"Gross Enrollment Ratio, Primary",69.22154998779297
ECA: Non-Oil Producing (UNSDCode:98121),1992,"Gross Enrollment Ratio, Primary",68.31150817871094
ECA: Non-Oil Producing (UNSDCode:98121),1993,"Gross Enrollment Ratio, Primary",69.48600769042969
ECA: Non-Oil Producing (UNSDCode:98121),1994,"Gross Enrollment Ratio, Primary",70.19434356689453
